COD_VAR;LIB_VAR;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1309;Gardanne (1309);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1310;Istres (1310);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1311;Marignane (1311);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1324;Martigues (1324);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1325;Pélissanne (1325);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1326;Salon-de-Provence-1 (1326);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1327;Salon-de-Provence-2 (1327);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1328;Trets (1328);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1329;Vitrolles (1329);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1397;Aix-en-Provence (1397);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1398;Marseille (1398);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1399;Salon-de-Provence (1399);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1401;Aunay-sur-Odon (1401);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1402;Bayeux (1402);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1403;Bretteville-l'Orgueilleuse (1403);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1404;Cabourg (1404);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1405;Caen-1 (1405);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1406;Caen-2 (1406);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1407;Caen-3 (1407);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1409;Caen-5 (1409);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1410;Condé-sur-Noireau (1410);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1411;Courseulles-sur-Mer (1411);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1412;Évrecy (1412);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1413;Falaise (1413);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1414;Hérouville-Saint-Clair (1414);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1415;Honfleur-Deauville (1415);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1416;Ifs (1416);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1417;Lisieux (1417);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1418;Livarot (1418);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1419;Mézidon-Canon (1419);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1420;Ouistreham (1420);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1421;Pont-l'Évêque (1421);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1422;Thury-Harcourt (1422);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1423;Trévières (1423);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1424;Troarn (1424);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1425;Vire (1425);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1489;Les Monts d'Aunay (1489);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1499;Caen (1499);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1501;Arpajon-sur-Cère (1501);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1502;Aurillac-1 (1502);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1505;Mauriac (1505);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1506;Maurs (1506);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1507;Murat (1507);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1508;Naucelles (1508);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1509;Neuvéglise-sur-Truyère (1509);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1510;Riom-ès-Montagnes (1510);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1511;Saint-Flour-1 (1511);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1512;Saint-Flour-2 (1512);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1513;Saint-Paul-des-Landes (1513);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1514;Vic-sur-Cère (1514);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1515;Ydes (1515);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1598;Aurillac (1598);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1599;Saint-Flour (1599);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1601;Angoulême-1 (1601);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1602;Angoulême-2 (1602);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1603;Angoulême-3 (1603);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1604;Boëme-Echelle (1604);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1605;Boixe-et-Manslois (1605);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1606;Charente-Bonnieure (1606);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1607;Charente-Champagne (1607);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1608;Charente-Nord (1608);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1609;Charente-Sud (1609);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1610;Charente-Vienne (1610);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1611;Cognac-1 (1611);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1612;Cognac-2 (1612);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1613;La Couronne (1613);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1614;Gond-Pontouvre (1614);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1615;Jarnac (1615);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1616;Touvre-et-Braconne (1616);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1617;Tude-et-Lavalette (1617);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1618;Val de Nouère (1618);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1619;Val de Tardoire (1619);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1689;Terres-de-Haute-Charente (1689);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1698;Angoulême (1698);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1699;Cognac (1699);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1701;Aytré (1701);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1702;Chaniers (1702);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1703;Châtelaillon-Plage (1703);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1704;L'Île d'Oléron (1704);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1705;L'Île de Ré (1705);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1706;La Jarrie (1706);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1707;Jonzac (1707);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1708;Lagord (1708);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1709;Marans (1709);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1710;Marennes (1710);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1711;Matha (1711);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1712;Pons (1712);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1713;Rochefort (1713);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1717;Royan (1717);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1718;Saint-Jean-d'Angély (1718);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1719;Saint-Porchaire (1719);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1720;Saintes (1720);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1721;Saintonge Estuaire (1721);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1722;Saujon (1722);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1723;Surgères (1723);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1724;Thénac (1724);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1725;Tonnay-Charente (1725);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1726;La Tremblade (1726);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1727;Les Trois Monts (1727);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1799;La Rochelle (1799);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1801;Aubigny-sur-Nère (1801);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1802;Avord (1802);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1807;Chârost (1807);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1808;Châteaumeillant (1808);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1809;Dun-sur-Auron (1809);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1810;La Guerche-sur-l'Aubois (1810);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1811;Mehun-sur-Yèvre (1811);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1812;Saint-Amand-Montrond (1812);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1813;Saint-Doulchard (1813);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1814;Saint-Germain-du-Puy (1814);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1815;Saint-Martin-d'Auxigny (1815);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1816;Sancerre (1816);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1817;Trouy (1817);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1819;Vierzon-2 (1819);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1898;Bourges (1898);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1899;Vierzon (1899);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1901;Allassac (1901);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1902;Argentat-sur-Dordogne (1902);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1905;Brive-la-Gaillarde-3 (1905);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1907;Égletons (1907);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1908;Haute-Dordogne (1908);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1909;Malemort (1909);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1910;Midi Corrézien (1910);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1911;Naves (1911);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1912;Plateau de Millevaches (1912);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1913;Saint-Pantaléon-de-Larche (1913);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1914;Sainte-Fortunade (1914);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1915;Seilhac-Monédières (1915);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1916;Tulle (1916);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1917;Ussel (1917);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1918;Uzerche (1918);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1919;L'Yssandonnais (1919);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);1999;Brive-la-Gaillarde (1999);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2101;Arnay-le-Duc (2101);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2102;Auxonne (2102);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2103;Beaune (2103);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2104;Brazey-en-Plaine (2104);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2105;Châtillon-sur-Seine (2105);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2106;Chenôve (2106);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2107;Chevigny-Saint-Sauveur (2107);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2113;Dijon-6 (2113);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2114;Fontaine-lès-Dijon (2114);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2115;Genlis (2115);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2116;Is-sur-Tille (2116);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2117;Ladoix-Serrigny (2117);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2118;Longvic (2118);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2119;Montbard (2119);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2120;Nuits-Saint-Georges (2120);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2121;Saint-Apollinaire (2121);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2122;Semur-en-Auxois (2122);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2123;Talant (2123);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2199;Dijon (2199);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2201;Bégard (2201);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2202;Broons (2202);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2203;Callac (2203);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2204;Dinan (2204);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2205;Guingamp (2205);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2206;Lamballe (2206);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2207;Lannion (2207);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2208;Lanvallay (2208);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2209;Loudéac (2209);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2210;Mûr-de-Bretagne (2210);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2211;Paimpol (2211);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2212;Perros-Guirec (2212);CHAR;5
CANTVILLE;Département, canton-ou-ville du lieu de résidence (pseudo-canton);2213;Plaintel (2213);CHAR;5
